Dataset,ActualValue,PredictedValue,ActualRegime,PredictedRegime
Primary_Internal_Test,259,372.99002,Normal,High
Primary_Internal_Test,236,287.46786,Normal,Normal
Primary_Internal_Test,292,292.29288,Normal,Normal
Primary_Internal_Test,301,383.81152,Normal,High
Primary_Internal_Test,369,445.58362,High,High
Primary_Internal_Test,424,474.11392,High,High
Primary_Internal_Test,464,424.26508,High,High
Primary_Internal_Test,514,477.24628,High,High
Primary_Internal_Test,432,501.5024,High,High
Primary_Internal_Test,594,508.66278,High,High
Primary_Internal_Test,619,602.77893,High,High
Primary_Internal_Test,548,498.48724,High,High
Primary_Internal_Test,477,447.815,High,High
Primary_Internal_Test,478,533.88464,High,High
Primary_Internal_Test,562,587.93207,High,High
Primary_Internal_Test,486,381.08948,High,High
Primary_Internal_Test,606,497.2335,High,High
Primary_Internal_Test,520,637.50323,High,High
Primary_Internal_Test,463,543.81555,High,High
Primary_Internal_Test,388,605.06885,High,High
Primary_Internal_Test,472,597.67303,High,High
Primary_Internal_Test,309,379.9913,Normal,High
Primary_Internal_Test,204,252.53452,Normal,Normal
Primary_Internal_Test,130,155.46722,Normal,Normal
Primary_Internal_Test,76,76.67998,Normal,Normal
Primary_Internal_Test,37,49.968864,Normal,Normal
Primary_Internal_Test,6,26.128687,Normal,Normal
Primary_Internal_Test,0,-0.69607717,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.69607717,Critical_Low,Critical_Low
Primary_Internal_Test,0,0.98559684,Critical_Low,Normal
Primary_Internal_Test,0,0.98559684,Critical_Low,Normal
Primary_Internal_Test,0,0.98559684,Critical_Low,Normal
Primary_Internal_Test,0,0.98559684,Critical_Low,Normal
Primary_Internal_Test,0,1.2415397,Critical_Low,Normal
Primary_Internal_Test,0,1.2415397,Critical_Low,Normal
Primary_Internal_Test,0,1.2415397,Critical_Low,Normal
Primary_Internal_Test,0,1.2415397,Critical_Low,Normal
Primary_Internal_Test,0,0.5459692,Critical_Low,Normal
Primary_Internal_Test,0,0.5459692,Critical_Low,Normal
Primary_Internal_Test,0,0.5459692,Critical_Low,Normal
Primary_Internal_Test,0,0.5459692,Critical_Low,Normal
Primary_Internal_Test,0,0.92051977,Critical_Low,Normal
Primary_Internal_Test,0,0.92051977,Critical_Low,Normal
Primary_Internal_Test,0,0.92051977,Critical_Low,Normal
Primary_Internal_Test,0,0.92051977,Critical_Low,Normal
Primary_Internal_Test,0,-0.05531737,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.05531737,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.05531737,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.05531737,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.05531737,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.05531737,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.05531737,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.05531737,Critical_Low,Critical_Low
Primary_Internal_Test,0,0.54238,Critical_Low,Normal
Primary_Internal_Test,0,0.54238,Critical_Low,Normal
Primary_Internal_Test,0,0.54238,Critical_Low,Normal
Primary_Internal_Test,0,0.54238,Critical_Low,Normal
Primary_Internal_Test,0,0.24883446,Critical_Low,Normal
Primary_Internal_Test,0,0.24883446,Critical_Low,Normal
Primary_Internal_Test,0,0.24883446,Critical_Low,Normal
Primary_Internal_Test,0,0.24883446,Critical_Low,Normal
Primary_Internal_Test,0,0.49776256,Critical_Low,Normal
Primary_Internal_Test,0,0.49776256,Critical_Low,Normal
Primary_Internal_Test,0,0.49776256,Critical_Low,Normal
Primary_Internal_Test,0,0.49776256,Critical_Low,Normal
Primary_Internal_Test,0,-0.26847827,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.26847827,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.26847827,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.26847827,Critical_Low,Critical_Low
Primary_Internal_Test,0,0.46166605,Critical_Low,Normal
Primary_Internal_Test,0,0.46166605,Critical_Low,Normal
Primary_Internal_Test,0,0.46166605,Critical_Low,Normal
Primary_Internal_Test,7,2.0336177,Normal,Normal
Primary_Internal_Test,43,40.668385,Normal,Normal
Primary_Internal_Test,126,105.50716,Normal,Normal
Primary_Internal_Test,192,198.31227,Normal,Normal
Primary_Internal_Test,264,282.86484,Normal,Normal
Primary_Internal_Test,343,389.1488,Normal,High
Primary_Internal_Test,480,635.2383,High,High
Primary_Internal_Test,712,938.4968,High,High
Primary_Internal_Test,963,1216.3042,High,High
Primary_Internal_Test,1166,1622.5791,High,High
Primary_Internal_Test,1446,1960.6084,High,High
Primary_Internal_Test,2409,1882.9435,Surplus,High
Primary_Internal_Test,1630,1655.0469,High,High
Primary_Internal_Test,954,1423.3613,High,High
Primary_Internal_Test,1151,1442.3187,High,High
Primary_Internal_Test,1954,2172.7136,High,High
Primary_Internal_Test,3310,3173.7068,Surplus,Surplus
Primary_Internal_Test,3833,3423.8499,Surplus,Surplus
Primary_Internal_Test,3930,3668.7903,Surplus,Surplus
Primary_Internal_Test,4035,3665.5906,Surplus,Surplus
Primary_Internal_Test,4020,3844.897,Surplus,Surplus
Primary_Internal_Test,3175,4013.522,Surplus,Surplus
Primary_Internal_Test,4298,4127.5337,Surplus,Surplus
Primary_Internal_Test,4094,3946.0762,Surplus,Surplus
Primary_Internal_Test,4184,4097.068,Surplus,Surplus
Primary_Internal_Test,4210,4151.267,Surplus,Surplus
Primary_Internal_Test,4121,4154.228,Surplus,Surplus
Primary_Internal_Test,4035,4152.9824,Surplus,Surplus
Primary_Internal_Test,3348,3937.9226,Surplus,Surplus
Primary_Internal_Test,2693,3754.28,Surplus,Surplus
Primary_Internal_Test,2453,3857.9868,Surplus,Surplus
Primary_Internal_Test,3673,3573.3372,Surplus,Surplus
Primary_Internal_Test,3616,3490.831,Surplus,Surplus
Primary_Internal_Test,3061,3180.6729,Surplus,Surplus
Primary_Internal_Test,3034,2952.7131,Surplus,Surplus
Primary_Internal_Test,2811,2785.7012,Surplus,Surplus
Primary_Internal_Test,2585,2485.7573,Surplus,Surplus
Primary_Internal_Test,2238,2350.15,High,Surplus
Primary_Internal_Test,2151,1944.3397,High,High
Primary_Internal_Test,2030,1575.9902,High,High
Primary_Internal_Test,1675,1469.7806,High,High
Primary_Internal_Test,1433,1266.1028,High,High
Primary_Internal_Test,1079,1022.6793,High,High
Primary_Internal_Test,898,785.207,High,High
Primary_Internal_Test,708,602.1533,High,High
Primary_Internal_Test,430,363.25482,High,High
Primary_Internal_Test,299,266.28784,Normal,Normal
Primary_Internal_Test,192,164.91785,Normal,Normal
Primary_Internal_Test,114,106.61526,Normal,Normal
Primary_Internal_Test,55,45.625122,Normal,Normal
Primary_Internal_Test,18,12.375633,Normal,Normal
Primary_Internal_Test,0,-4.55614,Critical_Low,Critical_Low
Primary_Internal_Test,0,-4.55614,Critical_Low,Critical_Low
Primary_Internal_Test,0,15.919484,Critical_Low,Normal
Primary_Internal_Test,0,15.919484,Critical_Low,Normal
Primary_Internal_Test,0,15.919484,Critical_Low,Normal
Primary_Internal_Test,0,15.919484,Critical_Low,Normal
Primary_Internal_Test,0,-3.476294,Critical_Low,Critical_Low
Primary_Internal_Test,0,-3.476294,Critical_Low,Critical_Low
Primary_Internal_Test,0,-3.476294,Critical_Low,Critical_Low
Primary_Internal_Test,0,-3.476294,Critical_Low,Critical_Low
Primary_Internal_Test,0,-2.8032858,Critical_Low,Critical_Low
Primary_Internal_Test,0,-2.8032858,Critical_Low,Critical_Low
Primary_Internal_Test,0,-2.8032858,Critical_Low,Critical_Low
Primary_Internal_Test,0,-2.8032858,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1916939,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1916939,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1916939,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1916939,Critical_Low,Critical_Low
Primary_Internal_Test,0,1.1058763,Critical_Low,Normal
Primary_Internal_Test,0,1.1058763,Critical_Low,Normal
Primary_Internal_Test,0,1.1058763,Critical_Low,Normal
Primary_Internal_Test,0,1.1058763,Critical_Low,Normal
Primary_Internal_Test,0,0.478284,Critical_Low,Normal
Primary_Internal_Test,0,0.478284,Critical_Low,Normal
Primary_Internal_Test,0,0.478284,Critical_Low,Normal
Primary_Internal_Test,0,0.478284,Critical_Low,Normal
Primary_Internal_Test,0,0.7733618,Critical_Low,Normal
Primary_Internal_Test,0,0.7733618,Critical_Low,Normal
Primary_Internal_Test,0,0.7733618,Critical_Low,Normal
Primary_Internal_Test,0,0.7733618,Critical_Low,Normal
Primary_Internal_Test,0,1.3765588,Critical_Low,Normal
Primary_Internal_Test,0,1.3765588,Critical_Low,Normal
Primary_Internal_Test,0,1.3765588,Critical_Low,Normal
Primary_Internal_Test,0,1.3765588,Critical_Low,Normal
Primary_Internal_Test,0,1.3765588,Critical_Low,Normal
Primary_Internal_Test,0,1.3765588,Critical_Low,Normal
Primary_Internal_Test,0,1.3765588,Critical_Low,Normal
Primary_Internal_Test,0,1.3765588,Critical_Low,Normal
Primary_Internal_Test,0,1.4673619,Critical_Low,Normal
Primary_Internal_Test,0,1.4673619,Critical_Low,Normal
Primary_Internal_Test,0,1.4673619,Critical_Low,Normal
Primary_Internal_Test,0,1.4673619,Critical_Low,Normal
Primary_Internal_Test,0,2.3299239,Critical_Low,Normal
Primary_Internal_Test,0,2.3299239,Critical_Low,Normal
Primary_Internal_Test,0,2.3299239,Critical_Low,Normal
Primary_Internal_Test,0,6.2075286,Critical_Low,Normal
Primary_Internal_Test,0,42.599533,Critical_Low,Normal
Primary_Internal_Test,26,106.133644,Normal,Normal
Primary_Internal_Test,56,86.79508,Normal,Normal
Primary_Internal_Test,92,124.13098,Normal,Normal
Primary_Internal_Test,144,154.59372,Normal,Normal
Primary_Internal_Test,169,210.17313,Normal,Normal
Primary_Internal_Test,187,276.49683,Normal,Normal
Primary_Internal_Test,251,307.9529,Normal,Normal
Primary_Internal_Test,300,277.16318,Normal,Normal
Primary_Internal_Test,310,347.23917,Normal,High
Primary_Internal_Test,397,325.56006,High,Normal
Primary_Internal_Test,448,309.6406,High,Normal
Primary_Internal_Test,489,359.53287,High,High
Primary_Internal_Test,600,379.60904,High,High
Primary_Internal_Test,580,499.09064,High,High
Primary_Internal_Test,710,798.5807,High,High
Primary_Internal_Test,761,973.05585,High,High
Primary_Internal_Test,945,1049.6206,High,High
Primary_Internal_Test,1927,1174.2776,High,High
Primary_Internal_Test,1619,1432.5792,High,High
Primary_Internal_Test,2023,2144.5322,High,High
Primary_Internal_Test,3841,2732.1216,Surplus,Surplus
Primary_Internal_Test,2597,3105.138,Surplus,Surplus
Primary_Internal_Test,3351,3430.5166,Surplus,Surplus
Primary_Internal_Test,4170,3625.5774,Surplus,Surplus
Primary_Internal_Test,3193,3643.6338,Surplus,Surplus
Primary_Internal_Test,3601,3868.7344,Surplus,Surplus
Primary_Internal_Test,4372,3951.8198,Surplus,Surplus
Primary_Internal_Test,3685,3889.1335,Surplus,Surplus
Primary_Internal_Test,3263,3766.2568,Surplus,Surplus
Primary_Internal_Test,3721,3610.906,Surplus,Surplus
Primary_Internal_Test,3627,3565.3582,Surplus,Surplus
Primary_Internal_Test,3452,3516.8376,Surplus,Surplus
Primary_Internal_Test,3215,3278.4548,Surplus,Surplus
Primary_Internal_Test,3089,3056.995,Surplus,Surplus
Primary_Internal_Test,2867,2871.6985,Surplus,Surplus
Primary_Internal_Test,2669,2690.7996,Surplus,Surplus
Primary_Internal_Test,2426,2478.5413,Surplus,Surplus
Primary_Internal_Test,2153,2199.2185,High,High
Primary_Internal_Test,1895,1789.316,High,High
Primary_Internal_Test,1594,1450.7172,High,High
Primary_Internal_Test,1303,1222.6165,High,High
Primary_Internal_Test,974,905.9155,High,High
Primary_Internal_Test,687,633.9231,High,High
Primary_Internal_Test,433,382.04083,High,High
Primary_Internal_Test,286,245.69931,Normal,Normal
Primary_Internal_Test,166,162.2583,Normal,Normal
Primary_Internal_Test,86,87.448975,Normal,Normal
Primary_Internal_Test,41,36.893406,Normal,Normal
Primary_Internal_Test,11,11.667381,Normal,Normal
Primary_Internal_Test,0,-0.30976015,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.30976015,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.84899163,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.84899163,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.84899163,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.84899163,Critical_Low,Critical_Low
Primary_Internal_Test,0,1.5617167,Critical_Low,Normal
Primary_Internal_Test,0,1.5617167,Critical_Low,Normal
Primary_Internal_Test,0,1.5617167,Critical_Low,Normal
Primary_Internal_Test,0,1.5617167,Critical_Low,Normal
Primary_Internal_Test,0,1.6455957,Critical_Low,Normal
Primary_Internal_Test,0,1.6455957,Critical_Low,Normal
Primary_Internal_Test,0,1.6455957,Critical_Low,Normal
Primary_Internal_Test,0,1.6455957,Critical_Low,Normal
Primary_Internal_Test,0,1.532273,Critical_Low,Normal
Primary_Internal_Test,0,1.532273,Critical_Low,Normal
Primary_Internal_Test,0,1.532273,Critical_Low,Normal
Primary_Internal_Test,0,1.532273,Critical_Low,Normal
Primary_Internal_Test,0,0.6301028,Critical_Low,Normal
Primary_Internal_Test,0,0.6301028,Critical_Low,Normal
Primary_Internal_Test,0,0.6301028,Critical_Low,Normal
Primary_Internal_Test,0,0.6301028,Critical_Low,Normal
Primary_Internal_Test,0,0.7445588,Critical_Low,Normal
Primary_Internal_Test,0,0.7445588,Critical_Low,Normal
Primary_Internal_Test,0,0.7445588,Critical_Low,Normal
Primary_Internal_Test,0,0.7445588,Critical_Low,Normal
Primary_Internal_Test,0,1.8721843,Critical_Low,Normal
Primary_Internal_Test,0,1.8721843,Critical_Low,Normal
Primary_Internal_Test,0,1.8721843,Critical_Low,Normal
Primary_Internal_Test,0,1.8721843,Critical_Low,Normal
Primary_Internal_Test,0,2.3197868,Critical_Low,Normal
Primary_Internal_Test,0,2.3197868,Critical_Low,Normal
Primary_Internal_Test,0,2.3197868,Critical_Low,Normal
Primary_Internal_Test,0,2.3197868,Critical_Low,Normal
Primary_Internal_Test,0,1.7020221,Critical_Low,Normal
Primary_Internal_Test,0,1.7020221,Critical_Low,Normal
Primary_Internal_Test,0,1.7020221,Critical_Low,Normal
Primary_Internal_Test,0,1.7020221,Critical_Low,Normal
Primary_Internal_Test,0,1.435028,Critical_Low,Normal
Primary_Internal_Test,0,1.435028,Critical_Low,Normal
Primary_Internal_Test,0,1.435028,Critical_Low,Normal
Primary_Internal_Test,0,1.435028,Critical_Low,Normal
Primary_Internal_Test,0,1.3043171,Critical_Low,Normal
Primary_Internal_Test,0,1.3043171,Critical_Low,Normal
Primary_Internal_Test,0,1.3043171,Critical_Low,Normal
Primary_Internal_Test,0,7.873802,Critical_Low,Normal
Primary_Internal_Test,0,41.25221,Critical_Low,Normal
Primary_Internal_Test,42,92.87583,Normal,Normal
Primary_Internal_Test,57,83.1789,Normal,Normal
Primary_Internal_Test,96,118.69004,Normal,Normal
Primary_Internal_Test,132,166.49698,Normal,Normal
Primary_Internal_Test,159,224.60265,Normal,Normal
Primary_Internal_Test,265,304.68814,Normal,Normal
Primary_Internal_Test,316,361.003,Normal,High
Primary_Internal_Test,224,365.80154,Normal,High
Primary_Internal_Test,359,406.99893,High,High
Primary_Internal_Test,278,517.74,Normal,High
Primary_Internal_Test,368,589.7499,High,High
Primary_Internal_Test,438,508.92444,High,High
Primary_Internal_Test,560,570.5831,High,High
Primary_Internal_Test,853,861.53937,High,High
Primary_Internal_Test,1422,1264.105,High,High
Primary_Internal_Test,1010,1281.2509,High,High
Primary_Internal_Test,1047,1337.1106,High,High
Primary_Internal_Test,972,1215.3458,High,High
Primary_Internal_Test,1023,1260.8107,High,High
Primary_Internal_Test,855,1665.8718,High,High
Primary_Internal_Test,1070,2333.376,High,Surplus
Primary_Internal_Test,2222,2721.7773,High,Surplus
Primary_Internal_Test,2566,2523.2278,Surplus,Surplus
Primary_Internal_Test,1735,2316.0776,High,Surplus
Primary_Internal_Test,3472,2478.9775,Surplus,Surplus
Primary_Internal_Test,3173,2687.4395,Surplus,Surplus
Primary_Internal_Test,2578,2682.0205,Surplus,Surplus
Primary_Internal_Test,1473,2413.1404,High,Surplus
Primary_Internal_Test,2580,2293.884,Surplus,High
Primary_Internal_Test,2153,2243.26,High,High
Primary_Internal_Test,2095,1660.9917,High,High
Primary_Internal_Test,1846,1479.2664,High,High
Primary_Internal_Test,1524,1418.41,High,High
Primary_Internal_Test,1374,1473.0397,High,High
Primary_Internal_Test,1222,1318.3029,High,High
Primary_Internal_Test,971,1069.6592,High,High
Primary_Internal_Test,647,1019.3552,High,High
Primary_Internal_Test,962,949.3835,High,High
Primary_Internal_Test,693,883.75354,High,High
Primary_Internal_Test,898,788.497,High,High
Primary_Internal_Test,707,861.4898,High,High
Primary_Internal_Test,395,749.6448,High,High
Primary_Internal_Test,294,373.91312,Normal,High
Primary_Internal_Test,263,221.76796,Normal,Normal
Primary_Internal_Test,215,152.34885,Normal,Normal
Primary_Internal_Test,167,105.198,Normal,Normal
Primary_Internal_Test,113,69.973434,Normal,Normal
Primary_Internal_Test,48,29.326105,Normal,Normal
Primary_Internal_Test,7,2.417418,Normal,Normal
Primary_Internal_Test,0,-0.5812956,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.5812956,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3129369,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3129369,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3129369,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3129369,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.6405624,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.6405624,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.6405624,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.6405624,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7709103,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7709103,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7709103,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7709103,Critical_Low,Critical_Low
Primary_Internal_Test,0,0.21876346,Critical_Low,Normal
Primary_Internal_Test,0,0.21876346,Critical_Low,Normal
Primary_Internal_Test,0,0.21876346,Critical_Low,Normal
Primary_Internal_Test,0,0.21876346,Critical_Low,Normal
Primary_Internal_Test,0,-0.7547408,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7547408,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7547408,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7547408,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1858939,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1858939,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1858939,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1858939,Critical_Low,Critical_Low
Primary_Internal_Test,0,2.1744413,Critical_Low,Normal
Primary_Internal_Test,0,2.1744413,Critical_Low,Normal
Primary_Internal_Test,0,2.1744413,Critical_Low,Normal
Primary_Internal_Test,0,2.1744413,Critical_Low,Normal
Primary_Internal_Test,0,1.3673652,Critical_Low,Normal
Primary_Internal_Test,0,1.3673652,Critical_Low,Normal
Primary_Internal_Test,0,1.3673652,Critical_Low,Normal
Primary_Internal_Test,0,1.3673652,Critical_Low,Normal
Primary_Internal_Test,0,1.9515882,Critical_Low,Normal
Primary_Internal_Test,0,1.9515882,Critical_Low,Normal
Primary_Internal_Test,0,1.9515882,Critical_Low,Normal
Primary_Internal_Test,0,1.9515882,Critical_Low,Normal
Primary_Internal_Test,0,1.9569664,Critical_Low,Normal
Primary_Internal_Test,0,1.9569664,Critical_Low,Normal
Primary_Internal_Test,0,1.9569664,Critical_Low,Normal
Primary_Internal_Test,0,1.9569664,Critical_Low,Normal
Primary_Internal_Test,0,2.258393,Critical_Low,Normal
Primary_Internal_Test,0,2.258393,Critical_Low,Normal
Primary_Internal_Test,0,2.2313626,Critical_Low,Normal
Primary_Internal_Test,35,11.98163,Normal,Normal
Primary_Internal_Test,81,58.040817,Normal,Normal
Primary_Internal_Test,151,115.13704,Normal,Normal
Primary_Internal_Test,269,190.00905,Normal,Normal
Primary_Internal_Test,311,363.30304,Normal,High
Primary_Internal_Test,357,383.2543,High,High
Primary_Internal_Test,381,454.56085,High,High
Primary_Internal_Test,542,626.58026,High,High
Primary_Internal_Test,887,747.2464,High,High
Primary_Internal_Test,1229,1087.2622,High,High
Primary_Internal_Test,1543,1302.5872,High,High
Primary_Internal_Test,2161,1508.139,High,High
Primary_Internal_Test,2014,1727.4692,High,High
Primary_Internal_Test,1126,2100.3857,High,High
Primary_Internal_Test,1724,2159.471,High,High
Primary_Internal_Test,2311,2305.493,Surplus,High
Primary_Internal_Test,2691,2483.096,Surplus,Surplus
Primary_Internal_Test,3000,2585.7388,Surplus,Surplus
Primary_Internal_Test,2443,2605.817,Surplus,Surplus
Primary_Internal_Test,2470,2628.8894,Surplus,Surplus
Primary_Internal_Test,3067,2601.0977,Surplus,Surplus
Primary_Internal_Test,2746,2747.5906,Surplus,Surplus
Primary_Internal_Test,2695,2703.7224,Surplus,Surplus
Primary_Internal_Test,2126,2702.1929,High,Surplus
Primary_Internal_Test,2650,2626.1401,Surplus,Surplus
Primary_Internal_Test,2377,2642.1284,Surplus,Surplus
Primary_Internal_Test,2424,2642.6213,Surplus,Surplus
Primary_Internal_Test,2177,2620.5132,High,Surplus
Primary_Internal_Test,1621,2466.5884,High,Surplus
Primary_Internal_Test,1965,2154.1074,High,High
Primary_Internal_Test,1960,2155.282,High,High
Primary_Internal_Test,2073,2159.5674,High,High
Primary_Internal_Test,1204,1984.7573,High,High
Primary_Internal_Test,1110,2001.8363,High,High
Primary_Internal_Test,1657,1878.0653,High,High
Primary_Internal_Test,1432,1667.8575,High,High
Primary_Internal_Test,1123,1433.601,High,High
Primary_Internal_Test,1043,1299.8322,High,High
Primary_Internal_Test,1036,1096.2759,High,High
Primary_Internal_Test,1027,1022.55743,High,High
Primary_Internal_Test,1024,909.20703,High,High
Primary_Internal_Test,845,759.60724,High,High
Primary_Internal_Test,664,570.51776,High,High
Primary_Internal_Test,532,479.0825,High,High
Primary_Internal_Test,422,418.2266,High,High
Primary_Internal_Test,319,275.52112,Normal,Normal
Primary_Internal_Test,221,184.95883,Normal,Normal
Primary_Internal_Test,143,118.84484,Normal,Normal
Primary_Internal_Test,88,78.04082,Normal,Normal
Primary_Internal_Test,40,35.341026,Normal,Normal
Primary_Internal_Test,8,3.1946216,Normal,Normal
Primary_Internal_Test,0,0.38881642,Critical_Low,Normal
Primary_Internal_Test,0,0.38881642,Critical_Low,Normal
Primary_Internal_Test,0,-3.53819,Critical_Low,Critical_Low
Primary_Internal_Test,0,-3.53819,Critical_Low,Critical_Low
Primary_Internal_Test,0,-3.53819,Critical_Low,Critical_Low
Primary_Internal_Test,0,-3.53819,Critical_Low,Critical_Low
Primary_Internal_Test,0,1.2721549,Critical_Low,Normal
Primary_Internal_Test,0,1.2721549,Critical_Low,Normal
Primary_Internal_Test,0,1.2721549,Critical_Low,Normal
Primary_Internal_Test,0,1.2721549,Critical_Low,Normal
Primary_Internal_Test,0,-1.3140835,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3140835,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3140835,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3140835,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.2045966,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.2045966,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.2045966,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.2045966,Critical_Low,Critical_Low
Primary_Internal_Test,0,-3.5243263,Critical_Low,Critical_Low
Primary_Internal_Test,0,-3.5243263,Critical_Low,Critical_Low
Primary_Internal_Test,0,-3.5243263,Critical_Low,Critical_Low
Primary_Internal_Test,0,-3.5243263,Critical_Low,Critical_Low
Primary_Internal_Test,0,0.36232084,Critical_Low,Normal
Primary_Internal_Test,0,0.36232084,Critical_Low,Normal
Primary_Internal_Test,0,0.36232084,Critical_Low,Normal
Primary_Internal_Test,0,0.36232084,Critical_Low,Normal
Primary_Internal_Test,0,-29.029604,Critical_Low,Critical_Low
Primary_Internal_Test,0,-29.029604,Critical_Low,Critical_Low
Primary_Internal_Test,0,-29.029604,Critical_Low,Critical_Low
Primary_Internal_Test,0,-29.029604,Critical_Low,Critical_Low
Primary_Internal_Test,0,-6.1819134,Critical_Low,Critical_Low
Primary_Internal_Test,0,-6.1819134,Critical_Low,Critical_Low
Primary_Internal_Test,0,-6.1819134,Critical_Low,Critical_Low
Primary_Internal_Test,0,-6.1819134,Critical_Low,Critical_Low
Primary_Internal_Test,0,-7.0204144,Critical_Low,Critical_Low
Primary_Internal_Test,0,-7.0204144,Critical_Low,Critical_Low
Primary_Internal_Test,0,-7.0204144,Critical_Low,Critical_Low
Primary_Internal_Test,0,-7.0204144,Critical_Low,Critical_Low
Primary_Internal_Test,0,-6.9523916,Critical_Low,Critical_Low
Primary_Internal_Test,0,-6.9523916,Critical_Low,Critical_Low
Primary_Internal_Test,0,-6.9523916,Critical_Low,Critical_Low
Primary_Internal_Test,0,-6.9523916,Critical_Low,Critical_Low
Primary_Internal_Test,0,-6.5326815,Critical_Low,Critical_Low
Primary_Internal_Test,0,-6.5326815,Critical_Low,Critical_Low
Primary_Internal_Test,0,-6.442643,Critical_Low,Critical_Low
Primary_Internal_Test,40,12.896311,Normal,Normal
Primary_Internal_Test,93,76.04915,Normal,Normal
Primary_Internal_Test,163,172.7751,Normal,Normal
Primary_Internal_Test,219,313.4827,Normal,Normal
Primary_Internal_Test,292,437.78876,Normal,High
Primary_Internal_Test,387,466.92422,High,High
Primary_Internal_Test,609,649.42303,High,High
Primary_Internal_Test,1001,839.54736,High,High
Primary_Internal_Test,1110,1180.913,High,High
Primary_Internal_Test,1463,1774.2227,High,High
Primary_Internal_Test,2098,2115.3003,High,High
Primary_Internal_Test,2442,2382.1316,Surplus,Surplus
Primary_Internal_Test,2744,2668.1946,Surplus,Surplus
Primary_Internal_Test,2633,2998.169,Surplus,Surplus
Primary_Internal_Test,2989,3113.5083,Surplus,Surplus
Primary_Internal_Test,3376,3127.0312,Surplus,Surplus
Primary_Internal_Test,3629,3137.3262,Surplus,Surplus
Primary_Internal_Test,3849,3403.7446,Surplus,Surplus
Primary_Internal_Test,3831,3403.7446,Surplus,Surplus
Primary_Internal_Test,3446,3403.7446,Surplus,Surplus
Primary_Internal_Test,3545,3409.2905,Surplus,Surplus
Primary_Internal_Test,3478,3448.9038,Surplus,Surplus
Primary_Internal_Test,3425,3430.2114,Surplus,Surplus
Primary_Internal_Test,3549,3507.1797,Surplus,Surplus
Primary_Internal_Test,3493,3415.3745,Surplus,Surplus
Primary_Internal_Test,3314,3282.712,Surplus,Surplus
Primary_Internal_Test,3345,3289.9417,Surplus,Surplus
Primary_Internal_Test,3589,3356.372,Surplus,Surplus
Primary_Internal_Test,3457,3104.006,Surplus,Surplus
Primary_Internal_Test,3627,3040.6426,Surplus,Surplus
Primary_Internal_Test,3409,3007.3198,Surplus,Surplus
Primary_Internal_Test,3232,2912.88,Surplus,Surplus
Primary_Internal_Test,2869,2786.4668,Surplus,Surplus
Primary_Internal_Test,2797,2711.2917,Surplus,Surplus
Primary_Internal_Test,2582,2662.9368,Surplus,Surplus
